,Congestion charges,Employment growth,Fuel costs,Population,Powertrains,Road capacity,Telework,Transit service,VMT tax
42,0.3450430919390497,1.2119827420539409,7.619191198724032,9818869,0.8480385978870324,1.412006090989692,0.2665784049101841,1.4538891422764393,0.7747459206317465
43,0.058378684778516966,1.4307491161964598,3.1270752669339585,11582245,0.3816613898095839,1.261508944175253,0.3430982429355021,1.3375476535750972,0.9608452007493533
44,0.6880885847699982,1.1103710225629984,7.874016730878684,12728578,0.4786042033103175,1.4924012743899107,0.24590945462547814,1.4040942733443647,1.5109374388448173
45,0.3648701278141561,1.217529943630816,6.285139261170261,12117360,0.904031453354696,1.002587147216427,0.31109082512278036,1.1200875353907498,1.125203916841748
46,0.14618805035895932,1.5845745338355408,5.662197166767704,9117183,0.8005724278346875,1.396721067594633,0.3941945545572464,1.43131034492508,1.3069817503919627
47,0.9076752883243736,1.3616025502501519,5.183433808174002,10753263,0.7320613432557872,1.1942027090092961,0.48094900283855146,1.2312357980677504,1.517521816099173
48,0.6262994049258036,1.4119195185865303,4.164497065537443,12601584,0.7440066587477374,1.4019620890222988,0.3372931527922769,1.1939386633295364,1.384043362313456
49,0.3215274746947048,1.0790431830470637,5.830248004851802,11132653,0.6407179794112268,1.4215899480622602,0.3161266116427794,1.213047676017105,0.7401495098362909
50,0.5179262757510458,1.5181853067706577,4.566159231816163,11148435,0.363524462041398,1.409593458773831,0.40924724800410783,1.0966276481866069,1.3036177850583075
51,0.6411038869245191,1.5512823009561063,4.269445686789336,12181567,0.7513060439529848,1.0882897772500453,0.320193913374919,1.20956030892244,1.6011202873687997
52,0.4722549583500118,1.3898156729271347,2.7834017544431315,11199465,0.7651232920030517,1.1258694194607928,0.2143799623158652,1.3605421530741082,1.4040968035728547
53,0.08567900996256178,1.47237915294623,5.733440818222123,11507672,0.6765594646086255,1.1295321672193717,0.40412488395922763,1.4097411961945505,1.7240957322642123
54,0.8348265094646586,1.1977649555593621,3.397852801461964,9477633,0.6474650971052176,1.2020202846729036,0.22674963489660782,1.4976881210509032,1.3285423064729542
55,0.16476591045050643,1.5688891729485022,2.991513182682444,8605209,0.8254858935084151,1.2402344552650213,0.4983653713559415,1.468479622411712,0.45024373523596034
56,0.19714273188677828,1.350120969995042,3.9564969772642664,9496872,0.47015977885327603,1.4223048026943708,0.1450153869756446,1.353668874611387,1.7049811655802032
57,0.8717448193811016,1.0892979238896345,4.050385742643001,8897335,0.8409110408347632,1.2548575448878645,0.13508968215929398,1.4231116451667607,0.9055764830057464
58,0.5675455928344821,1.3002069973223758,5.062789594499526,9356782,0.763330380489422,1.3101660518047364,0.3082257101707264,1.2241964353235988,1.5333484268809616
59,0.737478295489411,1.563845598954221,7.112853231260788,9015251,0.5100933018631851,1.3756642510667125,0.3342800264458311,1.4770785401505047,0.47488470366570223
60,0.021484848455537966,1.0190016783023257,4.279881375993625,12582629,0.39079636253105154,1.1073839187443533,0.19492606196910683,1.1475712752635654,1.2376552505929697
61,0.13798583119571,1.439676592434491,6.958938866785321,9604481,0.590624794641788,1.1647806799677392,0.4399514259703212,1.442733057110774,1.0410748118260078
62,0.2137134618773685,1.0112198586473884,3.662151578559645,10903291,0.8056295408284386,1.1349204071278223,0.38007441273441933,1.0462537622239172,0.8207785608438318
63,0.028583164767535422,1.4138410836546402,3.580234880088012,9002181,0.7804838370558183,1.3528829993315457,0.3776539418393236,1.3456618737207926,1.6339379538865308
64,0.03969012093668236,1.11606718628515,3.241915775712884,12174949,0.6963379175913202,1.060623368901489,0.4905019569053179,1.3756197268957155,1.152702924732223
65,0.004632144199741771,1.486946009325145,6.4206024521450855,9570559,0.3857326241403075,1.3454789640974394,0.45253551088169214,1.0027602589045963,1.2626798454777741
66,0.1291764787162742,1.2211612455438359,5.411917417875576,10540007,0.5534406129519912,1.2090837517687687,0.28445403862308094,1.1072709420504971,1.1819189402575176
67,0.7468929141638924,1.2771026800370984,7.815545535430686,10964331,0.41203249810203085,1.1168223682298966,0.12513441512847073,1.1413434800015498,0.6274773285436049
68,0.9735784347924146,1.0544859411373324,3.336904897606654,10587558,0.5266435742150596,1.034897915682557,0.44625193811688835,1.042616576352245,0.7286225372346875
69,0.3830852401896539,1.5771107365196297,3.8910095156855427,10827831,0.7003123918563441,1.4380853112234833,0.3654519066362875,1.314575778863009,1.7670502760530524
70,0.4219371342107672,1.096760028352997,7.41487389450462,11306196,0.5992968435496834,1.4969068493937778,0.23733365131500833,1.2420582218195677,0.5404461732890964
71,0.5641442740124675,1.3791258059169826,2.691821266020194,9703460,0.6835442526615365,1.3598515918227265,0.28925082868657276,1.391636691498404,0.9274816968858468
72,0.9891904282221776,1.511468981652873,7.218766940748671,11900705,0.8988127688373105,1.042672455908879,0.41480762009626615,1.2926484933474263,1.4833542863844862
73,0.8135669149721287,1.4993572756471354,2.607842794424401,9101638,0.8353466028119167,1.471190704994913,0.1958041959508024,1.3402766044967904,1.2253063413474994
74,0.768003647987072,1.4818507666548892,3.9700036920038917,12067442,0.4571090678287947,1.2932464547378393,0.18198221528886754,1.0076215254202454,0.8318489586765676
75,0.6463919331637811,1.0350444362145432,4.97439640489153,10484635,0.5395725618986297,1.0748414344546344,0.09600913829323438,1.3318512521941475,0.6821884442021711
76,0.8936606840044796,1.4246646884190761,6.361042177770871,8865211,0.7177699536884417,1.4853028855559562,0.431527681805895,1.2027171350088879,1.609986181732256
77,0.8850863242296081,1.3193437926416596,6.633000962838788,9392100,0.565799732636413,1.3715409488316093,0.24167241553761798,1.2847805488973298,0.8741023086980613
78,0.4840655399326562,1.3132246155008107,2.655909235371795,10790017,0.4676940315187722,1.0256966553195488,0.26413831589572545,1.2576844084797794,1.7426716306996826
79,0.3396559442153221,1.0242727520828416,2.8402105186628974,9917937,0.5224896091321494,1.4579078247400312,0.25489487317980314,1.419745655965553,0.9398274827659476
80,0.29615773346134383,1.028866715923568,7.561121081826106,9733662,0.5311941794278201,1.0654843819226882,0.21974771972457485,1.1566788734872295,1.4336313601035262
81,0.25965064091222395,1.5440445014415278,5.368493668565953,9312947,0.37224259396020404,1.0465108392345612,0.13216031399185663,1.2691835804849951,1.1202456748430762
82,0.5550264963791135,1.478814398590506,6.484010642019489,11515099,0.7958898887371736,1.3236361612710124,0.18670422219227933,1.3830863596374763,1.7869857315328914
83,0.16885300531589897,1.330853100436408,7.0657849125956504,11677082,0.7384062196354828,1.011350743195255,0.07857641437582263,1.115130915680978,0.5556143815007664
84,0.2761103336407942,1.3407861537166714,5.5982074324813675,11835576,0.935393684385849,1.2212276562411652,0.35719215924076686,1.1727180364332532,1.3703767146898471
85,0.8551162032596349,1.3352391844890077,6.976895897143008,9894970,0.3987563427845966,1.3334596502075429,0.41738520692826697,1.0603850031662152,0.4952203346030189
86,0.5931235363638887,1.5999116481022526,5.794854922306891,11446146,0.3569219815234325,1.3312449272964422,0.34527087745529633,1.486597275767476,0.8862613452843198
87,0.42589929114246144,1.0628786723232728,2.899199666957493,12390895,0.4972532570857495,1.451544573607943,0.2079274442083181,1.1991779643257403,1.1052990399136093
88,0.9251213717053592,1.5571615627585538,5.956320047852732,10996356,0.49106525191141726,1.344406507736785,0.294918951315708,1.3222320988041654,1.6384717635044057
89,0.5296165676395248,1.4035149471778283,7.347502749721204,11779509,0.6327477302836318,1.1480082897170782,0.08261485106710473,1.0340324115749766,1.0157589686769177
